Credit_Score,City,Gender,Age,Customer_Since,Current_Account_Balance,Num_of_products,UPI_Enabled,Estimated_Yearly_Income,Customer_Status,Age_Group
539,Bengaluru,Male,45,4,1833978.727,2,No,53692,Retained,Mid
566,Mumbai,Female,51,4,1430683.604,2,No,438068,Retained,Old
550,Bengaluru,Female,31,6,1728579.335,2,No,518566,Retained,Mid
596,Bengaluru,Female,41,6,0.0,4,Yes,166665,Retained,Mid
425,Bengaluru,Female,48,4,1938942.236,2,Yes,40522,Retained,Mid
370,Delhi,Male,51,5,0.0,2,Yes,222614,Retained,Old
692,Bengaluru,Female,31,1,0.0,4,No,419187,Retained,Mid
445,Bengaluru,Male,59,1,2576460.398,4,No,189770,Retained,Old
514,Bengaluru,Female,39,8,1403050.157,4,Yes,67050,Retained,Mid
599,Mumbai,Male,27,0,969651.4093,2,No,515193,Retained,Young
553,Mumbai,Male,35,0,1025859.522,2,No,437237,Retained,Mid
670,Bengaluru,Female,54,3,1681890.08,2,No,164807,Retained,Old
434,Mumbai,Female,44,4,763235.7728,4,Yes,285463,Retained,Mid
578,Bengaluru,Female,69,5,2423617.341,2,Yes,457619,Churned,Old
479,Mumbai,Female,36,8,2045191.738,4,Yes,179764,Retained,Mid
541,Bengaluru,Female,65,3,0.0,2,Yes,318197,Churned,Old
679,Bengaluru,Female,23,4,1716582.627,2,Yes,55343,Retained,Young
466,Mumbai,Female,45,4,1401391.34,2,Yes,135277,Churned,Mid
418,Mumbai,Female,38,6,627390.7027,2,No,341305,Retained,Mid
418,Delhi,Male,34,4,2492248.921,2,Yes,230801,Retained,Mid
537,Mumbai,Female,48,1,1693604.786,2,Yes,71306,Churned,Mid
518,Bengaluru,Male,59,1,2418019.144,2,Yes,302781,Churned,Old
603,Bengaluru,Male,39,1,0.0,4,Yes,100162,Retained,Mid
488,Mumbai,Female,32,2,1523690.18,2,Yes,59874,Retained,Mid
378,Mumbai,Male,50,3,985946.319,2,Yes,449621,Retained,Mid
451,Bengaluru,Male,27,6,1090814.804,4,Yes,527994,Retained,Young
398,Bengaluru,Male,44,4,1483043.241,2,No,233522,Retained,Mid
453,Mumbai,Female,74,1,1528457.688,2,Yes,362675,Churned,Old
507,Bengaluru,Female,59,4,1502459.822,2,Yes,434512,Retained,Old
681,Bengaluru,Female,27,4,1049552.152,4,Yes,480779,Retained,Young
537,Bengaluru,Female,48,3,0.0,4,Yes,297727,Retained,Mid
600,Mumbai,Male,22,8,1389284.691,4,No,291322,Retained,Young
600,Delhi,Female,34,8,887506.6601,2,Yes,50979,Retained,Mid
614,Bengaluru,Male,44,1,0.0,4,Yes,56811,Retained,Mid
470,Delhi,Female,48,4,1036145.967,2,No,370501,Retained,Mid
444,Mumbai,Male,65,1,1301401.443,2,Yes,64519,Churned,Old
546,Mumbai,Male,57,6,1439041.913,4,Yes,419728,Churned,Old
432,Delhi,Female,28,7,1739083.228,2,No,19790,Retained,Young
492,Mumbai,Male,26,4,2180647.46,4,Yes,160080,Retained,Young
556,Bengaluru,Female,45,4,0.0,4,Yes,470477,Retained,Mid
589,Bengaluru,Female,47,8,0.0,2,Yes,350281,Churned,Mid
368,Bengaluru,Female,39,4,2009613.684,2,Yes,11441,Retained,Mid
461,Mumbai,Male,61,4,1779773.997,2,Yes,257419,Churned,Old
531,Delhi,Female,32,4,0.0,4,Yes,330798,Retained,Mid
583,Bengaluru,Male,23,2,1119350.22,4,No,509339,Retained,Young
438,Delhi,Male,34,0,0.0,4,No,491674,Retained,Mid
515,Delhi,Male,36,4,1094616.326,2,Yes,437863,Retained,Mid
520,Bengaluru,Male,44,4,0.0,4,No,256768,Retained,Mid
558,Mumbai,Male,57,4,2419904.999,2,Yes,474485,Churned,Old
620,Mumbai,Female,38,4,1033119.819,4,Yes,187850,Churned,Mid
539,Delhi,Female,44,4,0.0,4,Yes,373330,Retained,Mid
620,Mumbai,Female,30,3,1613620.219,4,Yes,290489,Retained,Young
479,Bengaluru,Male,20,3,0.0,4,No,152339,Retained,Young
479,Mumbai,Male,38,8,1685416.421,2,Yes,421188,Retained,Mid
509,Bengaluru,Male,44,6,0.0,2,Yes,451537,Retained,Mid
469,Delhi,Female,27,7,0.0,4,No,93432,Retained,Young
455,Delhi,Male,28,1,0.0,2,No,2878,Retained,Young
516,Bengaluru,Female,27,7,0.0,2,Yes,59622,Retained,Young
521,Bengaluru,Female,54,1,0.0,2,Yes,29888,Retained,Old
584,Mumbai,Male,36,4,765754.3854,2,No,242730,Retained,Mid
450,Mumbai,Female,51,5,978795.184,4,Yes,439947,Retained,Old
524,Bengaluru,Female,36,2,0.0,2,Yes,264177,Retained,Mid
595,Delhi,Male,42,1,1677202.897,2,Yes,495123,Retained,Mid
646,Delhi,Female,34,0,1951763.582,4,No,481235,Retained,Mid
398,Bengaluru,Female,44,7,0.0,4,No,539723,Retained,Mid
574,Bengaluru,Male,61,6,0.0,2,Yes,173720,Churned,Old
530,Bengaluru,Female,72,2,0.0,2,Yes,313774,Churned,Old
527,Delhi,Male,30,8,1241244.277,2,Yes,432596,Retained,Young
516,Mumbai,Male,72,3,1465992.637,2,No,116251,Churned,Old
579,Bengaluru,Male,45,3,2085585.211,2,Yes,247424,Retained,Mid
545,Delhi,Male,87,1,0.0,2,Yes,486748,Churned,Old
625,Bengaluru,Female,31,2,1142819.056,4,Yes,201890,Retained,Mid
550,Bengaluru,Male,51,2,0.0,2,Yes,151019,Retained,Old
474,Bengaluru,Female,36,6,1569779.491,2,Yes,37123,Retained,Mid
597,Bengaluru,Male,47,8,2530511.6,2,Yes,35068,Retained,Mid
499,Delhi,Female,38,3,0.0,2,Yes,114319,Retained,Mid
504,Mumbai,Male,48,7,1901745.607,4,Yes,313229,Retained,Mid
499,Mumbai,Male,51,4,1878554.186,2,No,55165,Retained,Old
444,Bengaluru,Male,57,7,0.0,2,Yes,181948,Churned,Old
609,Bengaluru,Female,53,2,1095482.266,2,No,234244,Retained,Old
570,Bengaluru,Male,42,6,0.0,4,Yes,46690,Retained,Mid
471,Bengaluru,Male,44,4,2508676.545,2,Yes,529147,Retained,Mid
692,Mumbai,Female,51,4,1683508.153,4,No,52728,Retained,Old
524,Mumbai,Female,39,4,2249353.02,5,Yes,174790,Retained,Mid
504,Delhi,Male,72,6,0.0,4,Yes,116285,Retained,Old
505,Mumbai,Female,28,1,819197.1725,2,Yes,144067,Retained,Young
548,Delhi,Male,35,0,0.0,2,Yes,199662,Retained,Mid
605,Mumbai,Female,48,6,2784259.043,4,Yes,379088,Retained,Mid
649,Bengaluru,Male,79,5,1157877.45,2,Yes,87422,Churned,Old
560,Delhi,Female,41,0,1047610.818,2,Yes,486003,Churned,Mid
402,Bengaluru,Female,47,6,0.0,4,No,433091,Retained,Mid
647,Delhi,Male,72,4,0.0,2,Yes,97042,Churned,Old
574,Mumbai,Male,36,4,1474432.144,2,No,522376,Churned,Mid
393,Bengaluru,Male,53,4,1812080.221,2,Yes,527035,Churned,Old
548,Delhi,Female,51,7,1646836.648,2,No,16465,Churned,Old
533,Mumbai,Male,47,0,930594.009,2,Yes,544676,Churned,Mid
621,Mumbai,Male,80,1,703708.7596,2,Yes,394486,Retained,Old
522,Delhi,Female,34,3,2100773.142,2,Yes,164193,Retained,Mid
394,Bengaluru,Male,31,4,1697218.847,2,Yes,449383,Retained,Mid
571,Bengaluru,Female,27,4,576973.4425,4,Yes,275196,Churned,Young
574,Delhi,Female,19,7,0.0,4,Yes,33887,Retained,Young
592,Mumbai,Female,54,5,1436089.497,4,Yes,286803,Churned,Old
566,Delhi,Female,57,1,1312316.677,2,Yes,220807,Retained,Old
606,Bengaluru,Male,70,8,1366341.898,2,No,141234,Churned,Old
425,Mumbai,Male,26,4,1112963.384,4,Yes,282941,Retained,Young
692,Bengaluru,Male,36,6,1494795.936,2,Yes,504086,Retained,Mid
692,Delhi,Male,35,4,0.0,2,Yes,10496,Retained,Mid
576,Bengaluru,Male,36,7,0.0,4,No,41774,Retained,Mid
483,Mumbai,Male,44,4,1686798.038,2,Yes,422131,Retained,Mid
635,Bengaluru,Female,36,3,1040095.202,2,Yes,19067,Retained,Mid
330,Bengaluru,Female,45,8,0.0,2,Yes,440596,Churned,Mid
616,Delhi,Female,36,4,861799.9892,2,No,532186,Retained,Mid
514,Delhi,Female,57,3,0.0,4,Yes,489945,Retained,Old
531,Mumbai,Male,42,8,1957701.878,2,Yes,435999,Retained,Mid
514,Bengaluru,Male,34,7,1826748.199,2,Yes,520754,Retained,Mid
379,Delhi,Male,36,5,0.0,4,Yes,261658,Retained,Mid
602,Mumbai,Male,47,2,1565838.667,4,Yes,84423,Retained,Mid
450,Delhi,Female,50,6,0.0,4,Yes,21043,Retained,Mid
389,Delhi,Male,41,3,1087086.72,4,Yes,123054,Retained,Mid
522,Mumbai,Female,39,2,1263834.579,2,No,527321,Churned,Mid
498,Mumbai,Female,35,8,1308516.764,4,Yes,485204,Retained,Mid
573,Bengaluru,Female,35,6,1657828.145,7,No,505404,Churned,Mid
492,Delhi,Male,41,8,0.0,4,No,97324,Retained,Mid
606,Bengaluru,Male,35,2,0.0,7,No,492363,Churned,Mid
477,Delhi,Female,38,4,2367733.538,2,No,54958,Retained,Mid
485,Delhi,Female,74,5,0.0,4,Yes,198370,Retained,Old
432,Bengaluru,Female,42,6,1558506.898,2,Yes,404185,Retained,Mid
557,Delhi,Female,51,8,0.0,4,Yes,295386,Retained,Old
579,Bengaluru,Female,31,3,1245316.042,2,Yes,519695,Retained,Mid
561,Delhi,Female,41,8,0.0,4,Yes,153165,Retained,Mid
668,Mumbai,Male,34,2,743063.2371,2,Yes,69716,Retained,Mid
417,Bengaluru,Female,41,4,2080364.358,4,No,105839,Churned,Mid
366,Delhi,Female,35,0,2141892.298,2,Yes,456710,Retained,Mid
604,Mumbai,Female,28,4,2778863.337,4,No,59711,Retained,Young
622,Bengaluru,Male,72,1,0.0,2,Yes,36246,Churned,Old
661,Mumbai,Female,36,2,1647193.323,4,No,288734,Retained,Mid
603,Delhi,Female,26,4,0.0,4,Yes,202402,Retained,Young
514,Bengaluru,Female,35,5,1390030.686,2,Yes,466822,Retained,Mid
517,Mumbai,Male,53,2,888164.4861,4,No,310401,Retained,Old
505,Bengaluru,Female,47,8,2289831.519,2,No,245269,Retained,Mid
431,Bengaluru,Male,44,2,0.0,2,Yes,401082,Churned,Mid
478,Bengaluru,Male,41,1,769188.3567,2,Yes,83784,Retained,Mid
388,Mumbai,Male,45,4,2634696.331,2,Yes,509146,Retained,Mid
632,Bengaluru,Female,31,2,0.0,4,Yes,341083,Retained,Mid
692,Bengaluru,Female,45,5,1156434.302,2,Yes,333387,Retained,Mid
505,Delhi,Female,50,4,1314910.996,2,No,328088,Retained,Mid
593,Mumbai,Female,56,4,1492049.246,2,Yes,284989,Churned,Old
676,Delhi,Male,53,8,0.0,2,No,130771,Retained,Old
543,Bengaluru,Female,50,6,0.0,2,No,296859,Churned,Mid
481,Bengaluru,Male,45,4,2050759.668,2,Yes,40903,Retained,Mid
366,Bengaluru,Female,31,6,1481562.062,2,Yes,119130,Retained,Mid
614,Bengaluru,Female,48,5,1281381.26,2,Yes,345257,Churned,Mid
619,Bengaluru,Female,34,6,0.0,5,Yes,456726,Retained,Mid
489,Mumbai,Male,61,4,1146973.427,4,Yes,285666,Retained,Old
511,Bengaluru,Female,34,0,1027169.553,2,No,198229,Retained,Mid
540,Bengaluru,Female,51,8,2758001.56,4,Yes,153705,Retained,Old
419,Delhi,Female,31,4,2059832.33,4,Yes,26771,Retained,Mid
466,Bengaluru,Female,24,1,0.0,4,Yes,414979,Retained,Young
609,Bengaluru,Male,61,6,247647.4231,2,No,448102,Churned,Old
484,Delhi,Female,39,7,0.0,2,Yes,274028,Churned,Mid
482,Mumbai,Male,38,5,1239056.896,4,Yes,281187,Retained,Mid
596,Delhi,Male,32,0,950788.8448,2,No,158279,Retained,Mid
645,Delhi,Female,26,3,1219689.706,2,No,28987,Retained,Young
497,Bengaluru,Male,51,7,687089.7171,2,Yes,315072,Retained,Old
463,Delhi,Male,38,3,0.0,2,Yes,367132,Retained,Mid
574,Bengaluru,Male,39,3,0.0,4,No,181737,Retained,Mid
591,Mumbai,Female,32,4,1386566.078,4,Yes,7409,Retained,Mid
429,Delhi,Female,30,5,1668143.126,4,Yes,218968,Retained,Young
400,Mumbai,Female,27,4,1240747.827,2,Yes,399745,Retained,Young
605,Delhi,Male,27,4,2334896.732,2,Yes,497814,Retained,Young
692,Mumbai,Male,54,4,1266976.922,2,Yes,164618,Churned,Old
466,Mumbai,Female,27,4,1499453.793,4,No,165561,Retained,Young
463,Delhi,Female,51,7,2248549.047,4,No,488205,Retained,Old
607,Bengaluru,Female,59,4,2316378.785,2,Yes,421350,Churned,Old
634,Mumbai,Male,47,2,836032.7539,2,Yes,144921,Retained,Mid
459,Mumbai,Male,36,2,1457969.218,2,No,307822,Churned,Mid
447,Delhi,Female,26,5,2849996.624,2,No,59181,Retained,Young
537,Bengaluru,Female,42,2,1163606.479,2,Yes,63816,Retained,Mid
466,Delhi,Female,56,3,692206.9458,2,No,520539,Churned,Old
423,Bengaluru,Female,34,4,1100664.037,2,Yes,211888,Retained,Mid
386,Bengaluru,Female,42,3,1180833.065,2,No,207402,Retained,Mid
540,Mumbai,Female,53,2,1478749.223,4,No,396401,Retained,Old
420,Bengaluru,Male,50,7,570237.6051,2,Yes,128382,Retained,Mid
468,Delhi,Female,67,1,974354.6411,4,No,71280,Retained,Old
544,Mumbai,Male,45,0,1562670.552,2,Yes,309456,Churned,Mid
396,Delhi,Male,34,1,0.0,4,Yes,434950,Retained,Mid
490,Bengaluru,Male,39,4,0.0,4,Yes,85073,Retained,Mid
557,Mumbai,Male,53,2,1759584.851,4,No,136623,Retained,Old
692,Delhi,Female,44,6,1451708.518,2,No,444095,Retained,Mid
573,Mumbai,Male,69,5,1757534.093,5,Yes,397472,Churned,Old
509,Mumbai,Female,61,8,2435594.932,4,Yes,512877,Retained,Old
426,Bengaluru,Female,80,7,705769.0589,2,Yes,59891,Retained,Old
593,Bengaluru,Male,44,6,0.0,4,No,125430,Retained,Mid
437,Bengaluru,Female,27,6,1306553.188,2,No,283747,Retained,Young
557,Delhi,Female,38,5,949973.0112,2,No,26476,Retained,Mid
440,Bengaluru,Female,31,6,1653097.211,2,No,236103,Retained,Mid
692,Mumbai,Male,45,4,1437214.909,2,Yes,273133,Retained,Mid
553,Bengaluru,Female,41,3,1466384.131,2,Yes,174791,Retained,Mid
479,Bengaluru,Female,56,8,0.0,4,Yes,467627,Retained,Old
420,Bengaluru,Male,31,2,1284006.662,2,Yes,431192,Retained,Mid
522,Bengaluru,Male,47,6,0.0,2,Yes,347951,Retained,Mid
636,Delhi,Female,23,8,1174930.318,2,Yes,390667,Retained,Young
427,Delhi,Male,32,4,0.0,4,No,408772,Retained,Mid
538,Bengaluru,Female,64,5,1982049.496,2,Yes,186369,Retained,Old
692,Bengaluru,Female,30,7,1205150.828,2,Yes,538605,Retained,Young
559,Delhi,Male,53,6,0.0,5,Yes,427014,Churned,Old
552,Delhi,Female,44,3,1602361.053,2,Yes,345914,Retained,Mid
468,Mumbai,Female,57,8,1330841.068,4,Yes,173849,Churned,Old
507,Bengaluru,Male,30,4,0.0,4,Yes,112958,Retained,Young
522,Bengaluru,Male,39,4,0.0,4,No,345182,Retained,Mid
522,Bengaluru,Female,47,7,1351782.631,2,Yes,144739,Retained,Mid
665,Bengaluru,Male,70,8,1487508.73,2,Yes,262865,Churned,Old
531,Mumbai,Male,44,4,1433567.075,4,Yes,245284,Retained,Mid
692,Bengaluru,Female,47,8,0.0,4,No,326678,Retained,Mid
487,Delhi,Male,30,4,1641800.479,4,Yes,166701,Churned,Young
499,Delhi,Female,39,4,1586884.976,4,No,468248,Retained,Mid
570,Bengaluru,Male,48,2,0.0,2,Yes,131120,Retained,Mid
592,Mumbai,Female,35,4,645108.6205,2,Yes,427757,Retained,Mid
513,Mumbai,Female,31,5,1718275.851,2,No,25548,Churned,Mid
692,Mumbai,Male,96,1,1157745.179,5,Yes,170646,Churned,Old
596,Delhi,Male,44,4,0.0,4,Yes,3484,Retained,Mid
614,Bengaluru,Female,32,4,1581210.759,4,No,395039,Retained,Mid
631,Bengaluru,Female,65,7,1363101.068,2,Yes,265281,Churned,Old
571,Mumbai,Female,30,1,1253108.61,2,Yes,110476,Retained,Young
560,Bengaluru,Male,45,0,0.0,4,Yes,145821,Churned,Mid
574,Bengaluru,Male,39,7,2551315.042,2,No,115571,Retained,Mid
511,Delhi,Female,51,3,2680489.731,2,Yes,336829,Retained,Old
417,Bengaluru,Female,51,1,0.0,4,Yes,143763,Retained,Old
456,Bengaluru,Male,39,1,0.0,4,Yes,10142,Retained,Mid
564,Delhi,Male,45,0,0.0,4,No,224398,Retained,Mid
461,Delhi,Female,53,4,0.0,4,Yes,182098,Retained,Old
462,Mumbai,Female,56,7,2056718.57,2,No,176766,Churned,Old
680,Delhi,Female,74,4,1224932.237,2,Yes,101762,Churned,Old
398,Bengaluru,Female,38,4,0.0,2,No,119295,Retained,Mid
450,Mumbai,Female,67,4,1661415.684,2,Yes,453111,Churned,Old
476,Bengaluru,Male,38,1,0.0,2,Yes,206868,Retained,Mid
479,Bengaluru,Female,42,4,0.0,2,Yes,168021,Retained,Mid
505,Delhi,Female,50,7,739647.0677,2,Yes,203181,Retained,Mid
432,Bengaluru,Male,50,2,0.0,4,No,248058,Retained,Mid
586,Bengaluru,Female,36,2,0.0,4,No,386403,Retained,Mid
463,Bengaluru,Female,30,6,0.0,4,Yes,202686,Retained,Young
600,Mumbai,Male,54,2,1192360.129,4,Yes,215491,Retained,Old
389,Delhi,Female,59,0,950310.7467,4,No,120959,Churned,Old
449,Bengaluru,Female,61,4,0.0,2,Yes,521383,Churned,Old
497,Delhi,Male,30,3,1148967.532,4,Yes,497060,Retained,Young
483,Bengaluru,Male,48,5,0.0,2,Yes,178558,Retained,Mid
535,Bengaluru,Female,62,8,0.0,4,No,101844,Retained,Old
469,Bengaluru,Female,84,8,767369.4817,2,No,216327,Churned,Old
444,Bengaluru,Female,31,4,0.0,2,Yes,259803,Retained,Mid
444,Mumbai,Male,50,8,996019.9953,4,Yes,157213,Retained,Mid
505,Bengaluru,Female,30,8,785022.7845,2,No,521140,Retained,Young
500,Bengaluru,Male,80,1,1272651.954,2,Yes,172187,Churned,Old
648,Delhi,Female,91,4,0.0,4,No,150338,Retained,Old
552,Delhi,Female,31,5,0.0,4,Yes,176566,Retained,Mid
596,Mumbai,Female,34,5,2180831.263,4,No,487677,Retained,Mid
570,Delhi,Female,31,7,0.0,4,No,416722,Retained,Mid
473,Delhi,Female,61,8,0.0,4,No,114042,Retained,Old
587,Mumbai,Female,31,1,1319916.279,4,Yes,68291,Retained,Mid
455,Bengaluru,Male,31,3,897675.8304,2,Yes,225358,Retained,Mid
619,Delhi,Male,38,2,0.0,4,Yes,167819,Retained,Mid
552,Bengaluru,Female,47,1,0.0,4,Yes,513291,Retained,Mid
555,Mumbai,Male,44,1,1470404.734,2,Yes,136536,Churned,Mid
473,Delhi,Male,24,8,2206246.614,2,Yes,280883,Churned,Young
551,Delhi,Female,72,4,1593605.493,2,Yes,166009,Churned,Old
361,Bengaluru,Female,41,6,0.0,4,No,380136,Retained,Mid
557,Bengaluru,Female,28,2,1773739.221,2,Yes,196517,Retained,Young
521,Bengaluru,Male,31,3,0.0,4,Yes,7518,Retained,Mid
314,Delhi,Male,67,1,1728497.766,2,Yes,171280,Churned,Old
556,Mumbai,Male,61,6,1344993.49,4,No,385669,Retained,Old
692,Delhi,Female,45,5,3084489.156,4,No,117197,Churned,Mid
574,Delhi,Female,56,6,0.0,4,Yes,321310,Retained,Old
534,Delhi,Female,94,5,2292588.756,2,Yes,98932,Retained,Old
518,Bengaluru,Female,36,4,0.0,4,Yes,383433,Retained,Mid
458,Bengaluru,Male,39,2,2655008.23,2,Yes,180848,Churned,Mid
642,Mumbai,Male,42,5,1375469.856,2,Yes,194861,Churned,Mid
525,Bengaluru,Male,47,3,1688446.669,2,Yes,282841,Retained,Mid
527,Delhi,Male,72,5,2176673.107,4,Yes,386294,Churned,Old
615,Mumbai,Male,45,4,2030632.379,4,Yes,298912,Retained,Mid
584,Bengaluru,Male,31,3,0.0,2,No,368405,Retained,Mid
566,Delhi,Female,56,3,1570075.615,2,Yes,154247,Retained,Old
474,Bengaluru,Male,34,4,2202195.446,2,Yes,34355,Retained,Mid
391,Delhi,Female,57,7,835141.4451,2,Yes,70929,Churned,Old
332,Bengaluru,Male,121,7,1018895.19,2,No,516417,Churned,Old
624,Bengaluru,Female,59,8,0.0,4,No,480727,Retained,Old
545,Bengaluru,Female,44,8,1042223.778,2,No,395292,Retained,Mid
432,Mumbai,Male,35,0,1357422.861,4,Yes,471389,Retained,Mid
590,Bengaluru,Female,53,4,0.0,2,Yes,321537,Retained,Old
594,Delhi,Female,82,4,1399620.899,2,No,168539,Retained,Old
545,Bengaluru,Male,34,2,587459.8525,2,Yes,498359,Churned,Mid
516,Delhi,Female,84,8,0.0,4,Yes,84313,Churned,Old
556,Bengaluru,Male,31,0,2181514.944,2,No,355883,Retained,Mid
405,Bengaluru,Female,101,2,2407136.113,4,Yes,453191,Retained,Old
679,Mumbai,Female,17,2,1916671.129,2,Yes,322295,Retained,Young
636,Bengaluru,Male,36,2,1119784.946,2,No,279098,Retained,Mid
573,Bengaluru,Female,41,6,1528190.373,4,No,275633,Retained,Mid
483,Bengaluru,Male,56,6,1185843.842,2,Yes,398812,Retained,Old
494,Bengaluru,Female,53,0,0.0,4,Yes,222311,Retained,Old
484,Bengaluru,Female,34,4,0.0,4,Yes,520558,Retained,Mid
534,Bengaluru,Female,17,8,2073144.737,2,No,347999,Retained,Young
640,Bengaluru,Female,38,3,1821131.639,2,No,503260,Retained,Mid
629,Delhi,Male,48,4,0.0,2,Yes,77447,Churned,Mid
522,Mumbai,Male,18,3,1427653.85,2,Yes,482588,Retained,Young
540,Mumbai,Female,35,3,1341607.181,2,Yes,499624,Retained,Mid
593,Mumbai,Female,32,5,670231.8755,2,Yes,397582,Retained,Mid
444,Delhi,Male,103,3,0.0,4,Yes,442010,Retained,Old
379,Mumbai,Female,48,2,2079174.725,4,Yes,498321,Retained,Mid
409,Bengaluru,Male,30,4,0.0,4,Yes,344996,Retained,Young
455,Bengaluru,Male,59,2,0.0,4,No,377992,Retained,Old
472,Bengaluru,Male,45,8,1667573.287,2,Yes,235750,Retained,Mid
530,Delhi,Female,44,2,0.0,5,Yes,183651,Churned,Mid
650,Delhi,Male,30,3,1905887.935,2,Yes,123410,Retained,Young
574,Bengaluru,Male,62,4,859084.4297,4,No,397713,Retained,Old
583,Mumbai,Female,62,2,1522049.078,2,Yes,35465,Churned,Old
609,Bengaluru,Female,48,4,587976.0275,2,Yes,167482,Retained,Mid
553,Delhi,Male,45,6,1069136.842,2,No,16646,Retained,Mid
622,Bengaluru,Female,47,5,1832715.157,2,Yes,186234,Retained,Mid
637,Delhi,Female,44,1,0.0,5,Yes,219677,Churned,Mid
492,Bengaluru,Male,38,2,0.0,2,No,98586,Retained,Mid
570,Mumbai,Male,30,3,1200745.156,4,No,402000,Retained,Young
335,Bengaluru,Male,41,8,0.0,2,No,330683,Retained,Mid
551,Bengaluru,Male,61,3,0.0,4,Yes,514574,Retained,Old
567,Bengaluru,Male,50,1,0.0,2,Yes,3460,Churned,Mid
438,Mumbai,Male,50,4,907421.3746,2,Yes,326634,Retained,Mid
547,Bengaluru,Male,67,8,2391792.177,7,Yes,403610,Churned,Old
690,Mumbai,Male,47,4,2015314.038,2,No,435235,Retained,Mid
494,Delhi,Male,36,2,1339118.311,4,No,299441,Churned,Mid
625,Mumbai,Female,59,3,1574773.024,2,Yes,67219,Churned,Old
477,Mumbai,Male,57,4,2168413.252,4,Yes,179410,Retained,Old
536,Mumbai,Female,41,2,846419.8492,4,Yes,408417,Retained,Mid
557,Delhi,Male,48,1,1766430.968,2,No,486340,Retained,Mid
453,Bengaluru,Female,39,8,0.0,4,Yes,528107,Retained,Mid
599,Bengaluru,Male,31,8,0.0,4,No,482630,Retained,Mid
465,Mumbai,Female,26,5,938752.3473,4,Yes,459485,Retained,Young
469,Bengaluru,Male,31,4,1340871.28,2,Yes,346505,Retained,Mid
599,Bengaluru,Male,84,8,0.0,4,No,1378,Retained,Old
479,Delhi,Male,28,4,0.0,4,Yes,395034,Retained,Young
499,Bengaluru,Female,48,6,0.0,4,Yes,165206,Retained,Mid
676,Mumbai,Female,35,8,905696.1677,2,Yes,533907,Retained,Mid
551,Delhi,Male,38,8,2433458.223,2,Yes,139123,Retained,Mid
473,Bengaluru,Male,42,8,1272450.919,2,Yes,237296,Retained,Mid
470,Delhi,Female,30,6,0.0,2,Yes,392549,Retained,Young
653,Bengaluru,Male,87,2,2071311.885,4,No,18988,Retained,Old
512,Mumbai,Male,44,8,1593419.652,2,Yes,208374,Retained,Mid
657,Delhi,Male,30,6,2328900.166,5,Yes,427750,Churned,Young
617,Mumbai,Female,92,5,1406351.937,2,Yes,98266,Churned,Old
650,Mumbai,Male,45,6,2354952.581,4,No,382310,Retained,Mid
514,Bengaluru,Male,28,3,1322188.448,2,Yes,171798,Retained,Young
451,Bengaluru,Male,54,5,0.0,4,Yes,496471,Retained,Old
630,Bengaluru,Male,27,4,0.0,4,Yes,177312,Retained,Young
459,Delhi,Male,24,5,2034680.976,2,Yes,421310,Retained,Young
529,Bengaluru,Female,42,8,0.0,4,Yes,49247,Retained,Mid
504,Mumbai,Male,30,5,1192095.356,4,Yes,132814,Retained,Young
556,Mumbai,Male,35,0,1835089.695,4,Yes,515648,Retained,Mid
548,Bengaluru,Female,48,4,0.0,2,Yes,179891,Retained,Mid
507,Mumbai,Female,36,7,1154824.929,2,Yes,478864,Retained,Mid
474,Bengaluru,Male,53,7,0.0,4,Yes,75159,Retained,Old
460,Bengaluru,Female,41,5,1303271.172,2,Yes,409813,Retained,Mid
514,Mumbai,Female,23,3,1568891.028,2,Yes,403389,Churned,Young
450,Bengaluru,Female,42,2,0.0,4,Yes,92819,Retained,Mid
444,Bengaluru,Male,35,5,0.0,4,Yes,142657,Retained,Mid
458,Bengaluru,Female,39,3,1304206.508,2,No,108351,Retained,Mid
511,Bengaluru,Male,44,3,0.0,4,Yes,134046,Retained,Mid
461,Delhi,Female,39,7,2097595.876,2,Yes,242912,Retained,Mid
440,Bengaluru,Female,41,4,0.0,4,Yes,341921,Retained,Mid
496,Mumbai,Female,36,5,1114144.241,2,No,256773,Retained,Mid
581,Bengaluru,Female,42,8,2014807.522,4,No,414486,Retained,Mid
540,Bengaluru,Female,59,8,0.0,2,Yes,384052,Churned,Old
503,Mumbai,Female,48,7,339156.7404,2,Yes,536393,Retained,Mid
540,Mumbai,Female,50,6,1460742.753,2,Yes,54421,Retained,Mid
399,Delhi,Female,47,5,2150694.694,2,No,523006,Retained,Mid
610,Bengaluru,Male,42,5,0.0,2,Yes,323159,Churned,Mid
512,Bengaluru,Male,61,4,0.0,4,Yes,537928,Retained,Old
475,Mumbai,Male,56,5,1011178.721,4,Yes,329814,Churned,Old
438,Bengaluru,Male,44,7,1032263.852,4,No,77336,Churned,Mid
634,Delhi,Female,36,3,0.0,4,Yes,84400,Retained,Mid
415,Bengaluru,Male,32,0,0.0,4,Yes,357696,Retained,Mid
544,Bengaluru,Female,54,6,2030658.183,2,No,475236,Retained,Old
496,Mumbai,Female,61,5,1427276.661,2,Yes,536498,Churned,Old
440,Delhi,Male,47,7,0.0,4,Yes,9754,Retained,Mid
532,Mumbai,Female,34,4,2052406.349,4,Yes,288282,Retained,Mid
575,Bengaluru,Male,61,8,0.0,2,Yes,227319,Churned,Old
